variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
sexMale...58,0.4147004051008638,0.07187528782963944,0.2702616065168838,0.5591392036848438,5.287112311222391e-7,0.3331878842455269,0.05319511888543809,0.22628829059720457,0.4400874778938493,9.174272015641867e-8,0.30757051165920934,0.048426707408084115,0.21025339963622042,0.40488762368219827,6.711722520935426e-8,0.30755138746808025,0.053268728790526514,0.20050386917728477,0.4145989057588757,5.215545812693839e-7,0.3691877826429625,0.07357561012562426,0.2213320584778326,0.5170435068080923,7.277675419192153e-6,Secondary Vocational
marital_status2. Married/Civil partnership...59,-0.06464507995671913,0.06606327949896197,-0.19740421052138085,0.06811405060794261,0.33261760952331576,0.0064852173850469055,0.0481234048078188,-0.09022238524309195,0.10319282001318578,0.8933519130713862,0.04117177835610705,0.03930126535836847,-0.03780707129591544,0.12015062800812955,0.29996565550426074,0.053770145661985166,0.049870786631334596,-0.046448952208500774,0.15398924353247112,0.28622858635492043,0.001041711087421017,0.04580722766567285,-0.09101135931105657,0.0930947814858986,0.9819490730191811,Secondary Vocational
marital_status3. Divorced/Separated/Widowed...60,0.246248658933284,0.11040112387164576,0.024389294249586885,0.4681080236169811,0.03032628075086515,0.13914777346095603,0.09832125247590404,-0.05843618079815266,0.3367317277200647,0.16332369306209826,0.07360859998450658,0.08470862902931087,-0.0966197632839636,0.24383696325297677,0.38910429759050547,0.08396423013767368,0.12138525172218437,-0.15996856587592742,0.3278970261512748,0.4923798096940578,0.10668414208549479,0.13330731611468488,-0.1612069393067356,0.3745752234777252,0.42740751952802103,Secondary Vocational
regionКраснодар...61,-0.08716871416315819,0.5152212660135286,-1.122544611986322,0.9482071836600056,0.8663461129876225,-0.26722871128142034,0.47032604303638653,-1.212384280744324,0.6779268581814831,0.5725090688981123,-0.2948225696408647,0.4900569587854027,-1.2796288987988742,0.689983759517145,0.5502080547396071,-0.33008464180885366,0.4905400423388919,-1.3158617637134196,0.6556924800957123,0.5041718671388786,-0.4052337281455534,0.4690054011547457,-1.3477353683859956,0.5372679120948889,0.39178257222350843,Secondary Vocational
"regionУдмуртская Республика, Глазов и Глазовский...62",-0.2750006358723444,0.35490965674667546,-0.9882182934885018,0.438217021743813,0.4421533490382962,-0.5105318216652928,0.3593036126350825,-1.2325794642278312,0.21151582089724563,0.16168082114158788,-0.6057748223519812,0.35320723436934487,-1.3155713341155204,0.10402168941155798,0.09265101681644769,-0.639569048270916,0.3488287588400473,-1.3405666840344024,0.06142858749257052,0.07280964433069487,-0.7617275433616141,0.3291318512599175,-1.4231427614040486,-0.10031232531917966,0.024882329277262402,Secondary Vocational
"regionПермский край, Соликамск и Соликамский райо...63",-0.2148297174861738,0.2056397898015774,-0.6280783468398857,0.19841891186753813,0.3012930704918622,-0.26530314007423916,0.17048270144817246,-0.6079009552633837,0.0772946751149054,0.12609930799757954,-0.2110633762861006,0.17003361022994345,-0.5527587088838799,0.13063195631167873,0.22040317662164147,-0.24569077948874213,0.16639500640456226,-0.5800740639413117,0.08869250496382741,0.14619420638051545,-0.23981596649909226,0.1837077124617217,-0.6089904363318268,0.12935850333364235,0.19784589814812592,Secondary Vocational
"regionКалужская область, Куйбышевский район...64",-0.21996748037045433,0.3175104989909335,-0.8580287166711826,0.418093755930274,0.4917131444334727,-0.16780307428624153,0.33064592456797887,-0.8322609365557544,0.49665478798327134,0.6140802184477657,-0.0925391782755646,0.3700260388470453,-0.836134343035609,0.6510559864844798,0.8035646459740173,-0.05007890650819603,0.47611444526490687,-1.0068667057520777,0.9067088927356857,0.9166603943749575,-0.018451294025377544,0.43082840368338815,-0.8842333855194341,0.8473307974686789,0.9660131062029319,Secondary Vocational
"regionТамбовская область, Уварово и Уваровский ра...65",-0.6258275421222566,0.17630957234409164,-0.9801348927737894,-0.27152019147072376,8.626772679062235e-4,-0.7206771789351483,0.1801605252175748,-1.0827233091205846,-0.358631048749712,2.1334834789455854e-4,-0.6368611641315677,0.15756407480372478,-0.9534980271183122,-0.3202243011448232,1.867845811515724e-4,-0.6426341804136414,0.17248767470803947,-0.9892611402169209,-0.29600722061036183,5.042030251461044e-4,-0.6065192940233646,0.15228228609275876,-0.9125420052088029,-0.3004965828379262,2.2542728528111036e-4,Secondary Vocational
"regionВолгоградская область, Руднянский район...66",-0.7534621928079317,0.22157108920263913,-1.198725966933309,-0.30819841868255426,0.001345987635767058,-0.6415501596655142,0.17534205709728357,-0.9939132156355165,-0.2891871036955119,6.190790572143652e-4,-0.6867661398729369,0.1756622160703909,-1.0397725793872405,-0.33375970035863334,2.842098945927936e-4,-0.5651873931582345,0.2092705427770478,-0.9857322937835851,-0.14464249253288403,0.00947284144693035,-0.6886991656735122,0.20753346257240518,-1.1057532729347055,-0.27164505841231884,0.0017125016082079625,Secondary Vocational
regionКазань...67,-0.48082005017868484,0.5613787514056835,-1.6089528876540777,0.6473127872967082,0.3958914996869962,-0.5169326850599387,0.4870210631679357,-1.4956381535625776,0.4617727834427001,0.29370386034520446,-0.4497429603562101,0.44224168173108436,-1.3384608927893877,0.43897497207696756,0.31416676491848283,-0.5322409497370197,0.4492332262561262,-1.435008916917008,0.37052701744296845,0.24182058513916938,-0.42558241842190425,0.4599297093100026,-1.3498457730713351,0.4986809362275265,0.3593341071522339,Secondary Vocational
